closingDate,contractSize,contractLength,contractID,paymentDate
2013/09/03,155.0,3,DKU-c43g3y-0001,2014/01/24
2013/09/03,105.0,3,DKU-gbx48m-0001,2013/11/22
2013/09/04,100.0,3,DKU-shkgq1-0001,2013/12/05
2013/09/04,50.0,3,DKU-6duy70-0001,2013/11/30
2013/09/04,125.0,1,DKU-cyddd4-0001,2014/01/24
2013/09/04,95.0,3,DKU-bhv7wg-0001,2013/12/12
2013/09/04,80.0,3,DKU-f72nja-0001,2013/11/25
2013/09/04,50.0,2,DKU-ti1r84-0001,2013/12/27
2013/09/05,65.0,3,DKU-palsz1-0001,2013/11/24
2013/09/05,50.0,1,DKU-af4jl6-0001,2013/11/03
2013/09/05,345.0,3,DKU-gxp9dh-0001,2013/11/27
2013/09/05,55.0,2,DKU-529e88-0001,2014/01/08
2013/09/06,65.0,2,DKU-1sgwx7-0001,2013/12/03
2013/09/06,55.0,2,DKU-2q57ux-0001,2013/11/26
2013/09/06,90.0,1,DKU-hlav31-0001,2013/11/13
2013/09/06,75.0,2,DKU-twcoto-0001,2014/01/14
2013/09/08,195.0,3,DKU-l66p9w-0001,2013/12/06
2013/09/09,50.0,2,DKU-xfl7rn-0001,2013/12/20
2013/09/09,205.0,2,DKU-y2ceww-0001,2013/12/29
2013/09/10,190.0,2,DKU-rlqo1p-0001,2013/12/06
2013/09/10,70.0,3,DKU-ngqtdw-0001,2013/12/27
2013/09/10,80.0,2,DKU-cgqpoe-0001,2013/12/26
2013/09/10,70.0,3,DKU-80lk08-0001,2013/12/04
2013/09/10,95.0,2,DKU-1s6gk8-0001,2013/12/13
2013/09/11,145.0,1,DKU-j2y8jo-0001,2013/12/06
2013/09/11,75.0,2,DKU-dg4ucf-0001,2014/02/07
2013/09/12,215.0,2,DKU-ewk9h7-0001,2013/12/15
2013/09/12,275.0,2,DKU-38b1z1-0001,2014/01/18
2013/09/12,90.0,2,DKU-n7uyjt-0001,2013/12/04
2013/09/14,160.0,3,DKU-uddisl-0001,2013/11/28
2013/09/14,50.0,3,DKU-09wbcm-0001,2013/12/22
2013/09/14,50.0,1,DKU-n2f98y-0001,2013/12/14
2013/09/14,185.0,2,DKU-cnkee5-0001,2013/11/30
2013/09/16,175.0,1,DKU-45mmcv-0001,2014/01/02
2013/09/17,80.0,1,DKU-4j8uti-0001,2013/12/25
2013/09/17,125.0,1,DKU-9wetf8-0001,2013/11/30
2013/09/17,120.0,3,DKU-gs3j8h-0001,2013/12/12
2013/09/18,135.0,1,DKU-a3x43p-0001,2013/12/04
2013/09/19,50.0,2,DKU-d7kbjc-0001,2013/12/21
2013/09/19,100.0,2,DKU-nfpjlr-0001,2014/01/15
2013/09/20,50.0,1,DKU-dr9x4x-0001,2014/01/29
2013/09/20,135.0,1,DKU-3gx6p4-0001,2013/12/28
2013/09/21,50.0,3,DKU-jk47po-0001,2013/11/19
2013/09/21,90.0,3,DKU-j0o5wm-0001,2014/01/09
2013/09/22,50.0,1,DKU-6jb4d8-0001,2014/01/01
2013/09/23,125.0,3,DKU-evg78a-0001,2013/12/22
2013/09/24,120.0,1,DKU-353gp4-0001,2014/01/14
2013/09/25,60.0,3,DKU-jhab0i-0001,2013/12/30
2013/09/25,210.0,3,DKU-0h201z-0001,2013/12/25
2013/09/26,50.0,2,DKU-r3zw7i-0001,2014/01/10
2013/09/26,50.0,3,DKU-756qvl-0001,2013/12/23
2013/10/01,75.0,1,DKU-wfm8gg-0001,2013/12/09
2013/10/03,200.0,3,DKU-893rxv-0001,2014/01/09
2013/10/03,315.0,2,DKU-9mj74v-0001,2014/02/04
2013/10/03,50.0,3,DKU-9l91yi-0001,2013/12/26
2013/10/04,90.0,1,DKU-y9h4e7-0001,2014/01/15
2013/10/04,120.0,3,DKU-7db02n-0001,2014/01/21
2013/10/05,270.0,3,DKU-9s4edc-0001,2014/02/04
2013/10/06,85.0,1,DKU-cc9vjk-0001,2013/12/11
2013/10/07,70.0,3,DKU-vowpqf-0001,2014/01/20
2013/10/07,60.0,1,DKU-w5xg0k-0001,2014/03/03
2013/10/07,55.0,1,DKU-qcwycd-0001,2014/01/16
2013/10/08,250.0,1,DKU-x1f39g-0001,2014/01/16
2013/10/08,65.0,1,DKU-ur6bdd-0001,2014/02/23
2013/10/09,100.0,3,DKU-f2r6l4-0001,2014/01/28
2013/10/09,335.0,3,DKU-jk8pyd-0001,2014/01/20
2013/10/09,50.0,3,DKU-8w38u8-0001,2013/12/28
2013/10/10,65.0,3,DKU-4naew2-0001,2014/01/16
2013/10/10,245.0,3,DKU-2dhc77-0001,2014/01/21
2013/10/11,50.0,3,DKU-w528av-0001,2014/01/30
2013/10/12,55.0,1,DKU-dinyiu-0001,2014/02/06
2013/10/12,220.0,2,DKU-go9am5-0001,2014/02/21
2013/10/12,50.0,3,DKU-dz7bjf-0001,2013/12/29
2013/10/14,90.0,1,DKU-ibpjhr-0001,2014/01/06
2013/10/14,170.0,3,DKU-ushu2w-0001,2013/12/31
2013/10/15,50.0,2,DKU-ixlbb0-0001,2014/02/13
2013/10/15,230.0,3,DKU-sp2cv4-0001,2014/01/14
2013/10/15,190.0,1,DKU-ug59tt-0001,2014/02/20
2013/10/16,50.0,3,DKU-n461r0-0001,2013/12/30
2013/10/17,85.0,2,DKU-gwd8ud-0001,2014/01/29
2013/10/18,100.0,1,DKU-hrl6yn-0001,2014/01/01
2013/10/18,55.0,1,DKU-imhmmo-0001,2014/01/11
2013/10/18,50.0,1,DKU-76o1df-0001,2014/01/29
2013/10/19,235.0,1,DKU-i0vrh4-0001,2014/01/19
2013/10/19,110.0,1,DKU-j3o9e9-0001,2014/01/14
2013/10/19,135.0,1,DKU-dpltnf-0001,2014/01/17
2013/10/19,65.0,1,DKU-kyy7kt-0001,2014/01/22
2013/10/19,85.0,3,DKU-sk740m-0001,2014/01/16
2013/10/21,50.0,2,DKU-r41e5f-0001,2014/01/04
2013/10/21,50.0,2,DKU-u738k1-0001,2014/01/16
2013/10/21,90.0,2,DKU-v8hhad-0001,2014/01/28
2013/10/21,120.0,2,DKU-ew4i7l-0001,2014/02/04
2013/10/22,155.0,2,DKU-m5ccqa-0001,2014/01/12
2013/10/23,50.0,2,DKU-hjk11d-0001,2014/01/26
2013/10/23,50.0,2,DKU-t8ep7d-0001,2014/01/13
2013/10/24,50.0,3,DKU-hf4r2l-0001,2014/02/15
2013/10/24,75.0,1,DKU-e4reg6-0001,2014/01/09
2013/10/25,310.0,2,DKU-jr3miq-0001,2014/02/06
2013/10/26,50.0,2,DKU-h8dtau-0001,2013/12/08
2013/10/26,240.0,3,DKU-pwhbx4-0001,2014/03/12
2013/10/27,90.0,3,DKU-86y3zt-0001,2014/01/18
2013/10/28,65.0,1,DKU-esegfi-0001,2014/01/09
2013/11/04,80.0,2,DKU-xogns0-0001,2014/01/11
2013/11/05,50.0,2,DKU-0xvei9-0001,2014/02/01
2013/11/07,140.0,1,DKU-cxnygl-0001,2014/01/23
2013/11/07,395.0,1,DKU-8hiixz-0001,2014/01/25
2013/11/08,230.0,3,DKU-bmho3c-0001,2014/02/06
2013/11/08,75.0,2,DKU-xr6044-0001,2014/02/14
2013/11/09,75.0,1,DKU-9d7iuy-0001,2014/01/25
2013/11/11,65.0,2,DKU-hch7hw-0001,2014/01/13
2013/11/11,65.0,2,DKU-srw4ah-0001,2014/02/15
2013/11/12,125.0,1,DKU-go0oy5-0001,2014/02/01
2013/11/12,145.0,2,DKU-wh7d5n-0001,2014/02/19
2013/11/13,55.0,3,DKU-19ex5z-0001,2014/01/27
2013/11/14,225.0,3,DKU-6su7f5-0001,2014/03/26
2013/11/15,175.0,2,DKU-c5n3yb-0001,2014/03/11
2013/11/15,110.0,1,DKU-h47t6t-0001,2014/03/11
2013/11/15,130.0,1,DKU-ckyi2n-0001,2014/01/28
2013/11/15,135.0,2,DKU-pjyno2-0001,2014/02/10
2013/11/16,55.0,1,DKU-wkc9pi-0001,2014/01/29
2013/11/17,50.0,3,DKU-xb1vbu-0001,2014/01/15
2013/11/17,65.0,1,DKU-o0v0z4-0001,2014/02/14
2013/11/17,50.0,3,DKU-qyai7m-0001,2014/02/10
2013/11/18,50.0,1,DKU-xaeh4q-0001,2014/02/15
2013/11/18,205.0,3,DKU-w8fc4z-0001,2014/02/18
2013/11/19,55.0,1,DKU-r3dx0z-0001,2014/03/03
2013/11/19,55.0,1,DKU-7m9jpx-0001,2014/03/04
2013/11/20,50.0,1,DKU-j9m8ov-0001,2014/02/14
2013/11/21,160.0,3,DKU-detc25-0001,2014/03/03
2013/11/21,160.0,2,DKU-y4y238-0001,2014/03/16
2013/11/22,115.0,1,DKU-vvpgxk-0001,2014/03/02
2013/11/22,55.0,1,DKU-jebfjv-0001,2014/02/11
2013/11/23,75.0,1,DKU-xs0emw-0001,2014/03/25
2013/11/23,80.0,2,DKU-sl1saf-0001,2014/02/07
2013/11/23,120.0,3,DKU-xcm2kw-0001,2014/03/01
2013/11/25,145.0,1,DKU-76no08-0001,2014/02/01
2013/11/25,225.0,3,DKU-cuf2nn-0001,2014/03/05
2013/11/25,280.0,2,DKU-rz1gju-0001,2014/02/20
2013/11/25,50.0,3,DKU-00hld3-0001,2014/03/01
2013/11/26,65.0,2,DKU-a8nf90-0001,2014/02/22
2013/11/26,50.0,3,DKU-88gn13-0001,2014/02/12
2013/11/27,50.0,3,DKU-rze83d-0001,2014/02/04
2013/11/27,80.0,2,DKU-e05tn0-0001,2014/04/10
2013/11/27,120.0,1,DKU-4kcmit-0001,2014/03/26
2013/11/27,75.0,3,DKU-sectrf-0001,2014/04/03
2013/11/27,55.0,1,DKU-e6y6us-0001,2014/03/10
2013/11/27,50.0,1,DKU-q2o3bt-0001,2014/02/24
2013/11/27,55.0,2,DKU-r9vsf6-0001,2014/03/11
2013/11/27,50.0,2,DKU-w3ucpq-0001,2014/03/30
2013/11/28,165.0,2,DKU-55pk4j-0001,2014/03/06
2013/12/01,210.0,1,DKU-zcu2yc-0001,2014/03/14
2013/12/02,125.0,2,DKU-7r6wsz-0001,2014/03/09
2013/12/02,140.0,1,DKU-n3doj3-0001,2014/03/29
2013/12/03,185.0,2,DKU-4nu95x-0001,2014/03/25
2013/12/03,285.0,2,DKU-r40tz2-0001,2014/02/14
2013/12/03,175.0,3,DKU-e96j6o-0001,2014/02/01
2013/12/03,50.0,3,DKU-nhhuuk-0001,2014/01/26
2013/12/04,85.0,3,DKU-36sjot-0001,2014/03/14
2013/12/04,50.0,1,DKU-4in685-0001,2014/02/07
2013/12/04,50.0,3,DKU-4kjo5v-0001,2014/03/02
2013/12/05,140.0,3,DKU-jk9ji3-0001,2014/02/27
2013/12/05,50.0,2,DKU-mddguc-0001,2014/03/04
2013/12/06,50.0,1,DKU-924m9a-0001,2014/02/24
2013/12/07,50.0,1,DKU-3h7nq1-0001,2014/02/08
2013/12/09,50.0,2,DKU-c757x9-0001,2014/03/13
2013/12/09,215.0,3,DKU-afinqs-0001,2014/03/08
2013/12/09,50.0,2,DKU-nj1hu5-0001,2014/03/14
2013/12/09,115.0,3,DKU-nau50f-0001,2014/03/13
2013/12/10,80.0,1,DKU-hp7ooc-0001,2014/03/31
2013/12/10,125.0,2,DKU-opek50-0001,2014/03/22
2013/12/12,135.0,3,DKU-974463-0001,2014/03/10
2013/12/12,95.0,1,DKU-1rp32q-0001,2014/03/31
2013/12/12,105.0,2,DKU-9wkdjj-0001,2014/03/29
2013/12/13,130.0,3,DKU-b8x5ho-0001,2014/03/14
2013/12/13,50.0,1,DKU-wtz8xy-0001,2014/04/01
2013/12/13,60.0,1,DKU-e770ie-0001,2014/02/22
2013/12/14,175.0,1,DKU-bba4j9-0001,2014/03/27
2013/12/14,75.0,3,DKU-yd496q-0001,2014/03/03
2013/12/15,120.0,2,DKU-bhcd3p-0001,2014/03/09
2013/12/15,105.0,2,DKU-2v5yfj-0001,2014/05/01
2013/12/15,50.0,3,DKU-ousgna-0001,2014/02/24
2013/12/15,50.0,2,DKU-pa9f4r-0001,2014/02/14
2013/12/15,50.0,2,DKU-fay1gc-0001,2014/03/19
2013/12/16,145.0,3,DKU-96vety-0001,2014/04/13
2013/12/17,55.0,2,DKU-dyb4nd-0001,2014/03/08
2013/12/17,95.0,2,DKU-6xdv4s-0001,2014/02/19
2013/12/17,420.0,2,DKU-bn1bah-0001,2014/02/25
2013/12/19,65.0,3,DKU-8edm8f-0001,2014/04/06
2013/12/19,390.0,2,DKU-0hylyb-0001,2014/03/11
2013/12/19,100.0,3,DKU-07kt3a-0001,2014/03/05
2013/12/20,210.0,3,DKU-o1yaoa-0001,2014/03/25
2013/12/21,90.0,3,DKU-nu2kr1-0001,2014/03/27
2013/12/22,230.0,2,DKU-ynvwbk-0001,2014/03/29
2013/12/23,155.0,1,DKU-ds6tb4-0001,2014/03/27
2013/12/23,50.0,1,DKU-i1zj3l-0001,2014/03/25
2013/12/23,290.0,2,DKU-7selmm-0001,2014/03/05
2013/12/24,80.0,1,DKU-7i5t2a-0001,2014/03/13
2013/12/24,110.0,1,DKU-afhog4-0001,2014/03/13
2013/12/24,105.0,1,DKU-ik3su5-0001,2014/03/08
2013/12/26,140.0,1,DKU-xdco11-0001,2014/04/02
2013/12/26,50.0,3,DKU-uyzge8-0001,2014/03/07
2013/12/27,155.0,3,DKU-u6hu7p-0001,2014/04/27
2013/12/27,55.0,3,DKU-mtvkts-0001,2014/03/22
2013/12/28,130.0,3,DKU-qlh24h-0001,2014/03/26
2013/12/28,145.0,2,DKU-os03wo-0001,2014/03/08
2013/12/28,50.0,3,DKU-mrh6pr-0001,2014/04/16
2013/12/28,140.0,1,DKU-6dlgka-0001,2014/03/04
2014/01/01,120.0,2,DKU-3tbzck-0001,2014/05/11
2014/01/01,95.0,3,DKU-ykgcdr-0001,2014/04/04
2014/01/02,75.0,3,DKU-thkqgj-0002,2014/04/15
2014/01/02,75.0,1,DKU-ro3guq-0002,2014/03/29
2014/01/02,102.0,3,DKU-xk6z56-0002,2014/05/10
2014/01/02,50.0,3,DKU-iq5k75-0001,2014/04/10
2014/01/03,55.0,2,DKU-8reox8-0001,2014/03/15
2014/01/03,50.0,2,DKU-kt2n1f-0001,2014/04/06
2014/01/03,125.0,1,DKU-bx5gwh-0001,2014/05/27
2014/01/04,140.0,1,DKU-t0vs5x-0001,2014/03/24
2014/01/04,50.0,2,DKU-ej9qqd-0001,2014/04/24
2014/01/04,190.0,3,DKU-qj7aps-0001,2014/04/30
2014/01/05,142.0,1,DKU-lui59w-0002,2014/04/04
2014/01/05,60.0,1,DKU-xinzim-0001,2014/03/29
2014/01/06,115.0,2,DKU-r0tn8v-0001,2014/03/27
2014/01/06,50.0,3,DKU-fqz9pl-0001,2014/03/17
2014/01/06,75.0,1,DKU-hs6b5u-0002,2014/04/15
2014/01/06,77.0,2,DKU-njkl1q-0002,2014/04/04
2014/01/07,50.0,2,DKU-t7a6el-0001,2014/03/15
2014/01/07,197.0,2,DKU-yogrys-0002,2014/03/30
2014/01/07,75.0,3,DKU-rhi8gk-0002,2014/05/02
2014/01/07,385.0,1,DKU-8px0cd-0001,2014/03/24
2014/01/08,125.0,1,DKU-tr64st-0001,2014/03/31
2014/01/09,137.0,1,DKU-w3jx0z-0002,2014/05/07
2014/01/09,110.0,2,DKU-gslvxq-0002,2014/04/12
2014/01/09,50.0,2,DKU-cd08pf-0001,2014/03/10
2014/01/10,85.0,3,DKU-alnllv-0001,2014/04/17
2014/01/10,95.0,3,DKU-88itdy-0001,2014/04/10
2014/01/11,50.0,3,DKU-e2ktcr-0001,2014/04/29
2014/01/11,150.0,1,DKU-foaxjv-0001,2014/03/22
2014/01/11,50.0,3,DKU-xmf3y0-0001,2014/04/27
2014/01/11,50.0,3,DKU-2qjkzq-0001,2014/05/27
2014/01/12,50.0,2,DKU-6yehlt-0001,2014/04/02
2014/01/12,87.0,2,DKU-egq5je-0002,2014/04/30
2014/01/13,205.0,3,DKU-o5p8ae-0001,2014/04/13
2014/01/13,192.0,3,DKU-oikvot-0002,2014/04/04
2014/01/14,100.0,2,DKU-y217mg-0001,2014/04/14
2014/01/14,50.0,2,DKU-1p1jm8-0001,2014/04/16
2014/01/15,147.0,3,DKU-17ltoz-0002,2014/04/09
2014/01/16,80.0,2,DKU-lgdfq1-0002,2014/03/20
2014/01/17,80.0,1,DKU-1q42kg-0001,2014/04/04
2014/01/17,75.0,2,DKU-nm7k7g-0001,2014/06/02
2014/01/17,155.0,3,DKU-uhu6cm-0001,2014/05/21
2014/01/18,50.0,3,DKU-rxh1i7-0001,2014/03/31
2014/01/19,132.0,2,DKU-q97sf4-0002,2014/05/08
2014/01/20,95.0,2,DKU-8r52oy-0001,2014/05/04
2014/01/20,175.0,1,DKU-cwvb9o-0001,2014/05/03
2014/01/20,60.0,2,DKU-uf3705-0001,2014/04/12
2014/01/21,50.0,1,DKU-1pvgja-0001,2014/03/22
2014/01/21,50.0,1,DKU-gu28le-0001,2014/03/08
2014/01/21,50.0,1,DKU-iynmnb-0001,2014/05/12
2014/01/22,165.0,1,DKU-4x5cf0-0002,2014/05/16
2014/01/22,190.0,3,DKU-kerh97-0001,2014/04/03
2014/01/22,170.0,3,DKU-t4pwu5-0001,2014/05/01
2014/01/22,50.0,1,DKU-ma8kak-0001,2014/03/21
2014/01/23,157.0,3,DKU-ohe518-0002,2014/05/18
2014/01/23,160.0,2,DKU-45zfnv-0001,2014/04/29
2014/01/24,100.0,2,DKU-ym43g5-0001,2014/05/10
2014/01/24,205.0,2,DKU-h1kpaw-0002,2014/03/28
2014/01/24,117.0,2,DKU-a7bi6t-0002,2014/04/04
2014/01/24,140.0,1,DKU-oxgnk1-0001,2014/03/13
2014/01/24,85.0,3,DKU-qhprdy-0001,2014/05/24
2014/01/25,387.0,2,DKU-q8xa3f-0002,2014/05/08
2014/01/25,410.0,2,DKU-4rftsv-0001,2014/04/21
2014/01/25,150.0,2,DKU-8gkiwf-0001,2014/04/19
2014/01/26,295.0,1,DKU-swks4i-0002,2014/05/06
2014/01/26,130.0,1,DKU-54xhuf-0001,2014/06/14
2014/01/26,50.0,3,DKU-fjusfa-0001,2014/04/23
2014/01/26,50.0,1,DKU-fnilsx-0001,2014/05/30
2014/01/26,65.0,3,DKU-c93lj9-0001,2014/04/19
2014/01/28,50.0,3,DKU-3kz0if-0001,2014/04/30
2014/02/01,310.0,1,DKU-hl97bx-0001,2014/04/28
2014/02/01,210.0,2,DKU-5q5gh1-0001,2014/06/11
2014/02/02,260.0,3,DKU-o2ujx3-0002,2014/05/24
2014/02/03,120.0,3,DKU-fdv9i8-0001,2014/06/06
2014/02/04,130.0,3,DKU-4gza32-0001,2014/06/02
2014/02/05,175.0,2,DKU-15icpq-0002,2014/05/24
2014/02/05,100.0,3,DKU-x0m0yt-0001,2014/04/28
2014/02/05,55.0,3,DKU-mayu7q-0001,2014/06/06
2014/02/05,100.0,3,DKU-rguwak-0001,2014/05/15
2014/02/05,80.0,2,DKU-yaq8bn-0002,2014/06/07
2014/02/06,105.0,3,DKU-rwxlp2-0001,2014/06/11
2014/02/06,280.0,1,DKU-ma43nv-0002,2014/06/08
2014/02/07,50.0,1,DKU-mv1dpa-0001,2014/05/21
2014/02/08,65.0,2,DKU-v7soap-0001,2014/04/24
2014/02/08,140.0,1,DKU-9q52o4-0001,2014/05/08
2014/02/08,60.0,1,DKU-klejxx-0001,2014/04/27
2014/02/08,110.0,1,DKU-4xenwc-0001,2014/05/14
2014/02/08,50.0,2,DKU-r7h746-0001,2014/04/30
2014/02/09,135.0,1,DKU-4t80ie-0002,2014/04/14
2014/02/09,335.0,3,DKU-z3vtcj-0002,2014/05/13
2014/02/09,165.0,3,DKU-uew9rb-0002,2014/04/14
2014/02/10,75.0,1,DKU-bqvgdo-0002,2014/04/23
2014/02/11,100.0,2,DKU-mzhxq9-0001,2014/06/09
2014/02/11,165.0,1,DKU-9dopkt-0001,2014/04/26
2014/02/11,300.0,2,DKU-ima84q-0001,2014/05/18
2014/02/11,185.0,3,DKU-80gn3g-0001,2014/06/13
2014/02/11,125.0,2,DKU-hs62ey-0001,2014/05/31
2014/02/12,110.0,3,DKU-yyf1wb-0001,2014/05/12
2014/02/12,95.0,2,DKU-8glp9e-0001,2014/05/28
2014/02/12,75.0,3,DKU-zsapck-0001,2014/05/04
2014/02/13,130.0,1,DKU-4e6u3r-0001,2014/05/27
2014/02/13,130.0,1,DKU-3d2uou-0001,2014/05/23
2014/02/13,310.0,2,DKU-osme77-0001,2014/04/24
2014/02/14,65.0,3,DKU-2limig-0001,2014/05/23
2014/02/14,190.0,3,DKU-uc2mgr-0001,2014/06/19
2014/02/15,120.0,2,DKU-r23hot-0001,2014/06/01
2014/02/15,75.0,2,DKU-kqu8fy-0001,2014/05/19
2014/02/16,352.0,3,DKU-0yoz43-0002,2014/05/21
2014/02/16,105.0,3,DKU-t026v1-0001,2014/06/01
2014/02/16,85.0,3,DKU-bwoq60-0001,2014/05/21
2014/02/17,102.0,2,DKU-uoqmeo-0002,2014/05/30
2014/02/17,50.0,2,DKU-pa5y1o-0001,2014/05/16
2014/02/18,240.0,3,DKU-hmp6k8-0001,2014/04/26
2014/02/18,50.0,1,DKU-7xp0dc-0001,2014/06/08
2014/02/18,142.0,1,DKU-8o0b9r-0002,2014/06/07
2014/02/19,150.0,3,DKU-pwb2ac-0001,2014/05/13
2014/02/20,50.0,1,DKU-5ebhyj-0001,2014/05/07
2014/02/21,140.0,3,DKU-l8hagx-0001,2014/05/10
2014/02/22,135.0,2,DKU-94joti-0001,2014/05/27
2014/02/23,125.0,1,DKU-2w3xjz-0002,2014/06/09
2014/02/23,110.0,3,DKU-8y3fdb-0001,2014/06/14
2014/02/23,210.0,1,DKU-egn22u-0001,2014/07/26
2014/02/23,75.0,2,DKU-7o7j8d-0001,2014/07/10
2014/02/23,50.0,3,DKU-5r7st8-0001,2014/07/12
2014/02/24,55.0,2,DKU-6k81qx-0001,2014/04/11
2014/02/24,200.0,3,DKU-z89qdz-0001,2014/06/17
2014/02/24,65.0,3,DKU-wo1d2c-0001,2014/05/29
2014/02/24,65.0,2,DKU-q3nwx8-0001,2014/05/31
2014/02/24,135.0,3,DKU-mrl071-0001,2014/05/09
2014/02/25,50.0,2,DKU-bjb9w1-0001,2014/06/10
2014/02/25,110.0,2,DKU-z8j867-0001,2014/07/12
2014/02/26,110.0,3,DKU-j58sge-0001,2014/07/07
2014/02/26,560.0,3,DKU-3mm795-0001,2014/06/13
2014/02/27,75.0,3,DKU-hvh0is-0002,2014/05/14
2014/02/27,105.0,2,DKU-qfuian-0001,2014/06/26
2014/02/27,170.0,1,DKU-fvzx37-0001,2014/05/16
2014/02/27,50.0,1,DKU-tunup2-0001,2014/06/19
2014/02/28,50.0,2,DKU-z5g21z-0001,2014/04/30
2014/03/01,150.0,2,DKU-guib1f-0002,2014/07/07
2014/03/01,50.0,3,DKU-4cfu7h-0001,2014/06/04
2014/03/02,215.0,3,DKU-72eeef-0001,2014/06/23
2014/03/03,105.0,1,DKU-v3lgyc-0002,2014/06/23
2014/03/04,105.0,1,DKU-snos6o-0001,2014/07/08
2014/03/04,80.0,2,DKU-b8gy04-0002,2014/06/21
2014/03/05,282.0,3,DKU-g60sbm-0002,2014/06/07
2014/03/06,80.0,3,DKU-ek9kug-0001,2014/06/11
2014/03/06,65.0,1,DKU-ot0nju-0001,2014/05/30
2014/03/06,100.0,1,DKU-vpbov0-0001,2014/07/18
2014/03/07,50.0,3,DKU-psglff-0001,2014/05/22
2014/03/07,50.0,1,DKU-dtal8l-0001,2014/06/06
2014/03/07,140.0,1,DKU-q7imau-0001,2014/05/23
2014/03/08,245.0,2,DKU-o8q2qv-0001,2014/06/01
2014/03/08,162.0,3,DKU-4hcsfq-0002,2014/06/23
2014/03/08,85.0,2,DKU-3hwj1d-0001,2014/05/30
2014/03/08,290.0,2,DKU-1vavpu-0001,2014/06/20
2014/03/08,90.0,1,DKU-hp1nno-0001,2014/06/26
2014/03/09,90.0,2,DKU-aerlby-0001,2014/07/13
2014/03/09,345.0,2,DKU-h77i1w-0001,2014/06/30
2014/03/09,50.0,2,DKU-hfr7oc-0001,2014/06/24
2014/03/09,125.0,2,DKU-23kjp4-0001,2014/05/31
2014/03/11,90.0,3,DKU-ov99oz-0002,2014/06/10
2014/03/11,85.0,1,DKU-njul27-0001,2014/06/23
2014/03/11,272.0,1,DKU-bi4dr7-0002,2014/05/22
2014/03/11,140.0,2,DKU-th560v-0001,2014/06/30
2014/03/11,215.0,3,DKU-8l1dm0-0001,2014/06/09
2014/03/12,50.0,1,DKU-67e6f3-0001,2014/07/12
2014/03/12,185.0,1,DKU-uoatj5-0001,2014/06/19
2014/03/13,200.0,2,DKU-0hg8aq-0001,2014/05/31
2014/03/13,160.0,3,DKU-cpcznb-0001,2014/05/31
2014/03/13,200.0,2,DKU-g7c6m6-0001,2014/06/11
2014/03/13,145.0,3,DKU-kmohfi-0001,2014/07/12
2014/03/13,50.0,2,DKU-yxg86a-0001,2014/05/22
2014/03/14,130.0,1,DKU-q5vmyn-0001,2014/07/03
2014/03/15,50.0,1,DKU-q3bixt-0001,2014/06/12
2014/03/15,60.0,1,DKU-tfv5y8-0001,2014/05/28
2014/03/15,50.0,3,DKU-140pat-0001,2014/06/30
2014/03/15,60.0,1,DKU-embtyn-0001,2014/05/28
2014/03/16,55.0,2,DKU-525kxs-0001,2014/07/09
2014/03/16,170.0,2,DKU-tq5jiw-0001,2014/06/01
2014/03/16,125.0,2,DKU-5k1qp6-0001,2014/07/17
2014/03/17,150.0,3,DKU-9enhde-0001,2014/06/26
2014/03/17,110.0,2,DKU-xc1aye-0001,2014/07/17
2014/03/18,230.0,3,DKU-ictklk-0002,2014/06/19
2014/03/18,70.0,1,DKU-s80oho-0001,2014/05/03
2014/03/20,50.0,2,DKU-4h7qxj-0001,2014/06/06
2014/03/20,75.0,1,DKU-ewudiw-0001,2014/07/05
2014/03/21,140.0,3,DKU-k5hh8a-0001,2014/06/25
2014/03/21,172.0,1,DKU-l5uari-0002,2014/06/22
2014/03/21,80.0,2,DKU-ycrd58-0001,2014/07/24
2014/03/22,80.0,3,DKU-1ubtoi-0001,2014/05/25
2014/03/22,275.0,3,DKU-cw5mdw-0001,2014/06/05
2014/03/24,110.0,3,DKU-caqkzt-0001,2014/07/07
2014/03/24,60.0,3,DKU-zx72hp-0001,2014/07/07
2014/03/24,75.0,2,DKU-shpg7c-0002,2014/06/30
2014/03/25,257.0,3,DKU-5au5w9-0002,2014/05/18
2014/03/26,50.0,1,DKU-dfxs9d-0001,2014/07/02
2014/03/26,115.0,2,DKU-kbbhvx-0001,2014/06/22
2014/03/28,85.0,2,DKU-fn7d9s-0001,2014/07/07
2014/03/28,140.0,2,DKU-l303m2-0001,2014/07/31
2014/03/28,75.0,3,DKU-exgog1-0002,2014/06/22
2014/03/28,85.0,1,DKU-7q0h0y-0001,2014/07/11
2014/04/01,75.0,1,DKU-b7imd6-0001,2014/07/25
2014/04/01,50.0,1,DKU-y1z7oq-0001,2014/07/04
2014/04/01,100.0,1,DKU-hzeqkz-0001,2014/06/16
2014/04/02,120.0,1,DKU-61v5q0-0001,2014/08/03
2014/04/02,70.0,3,DKU-7q1edv-0001,2014/06/27
2014/04/02,55.0,2,DKU-bu9n36-0001,2014/07/13
2014/04/02,75.0,2,DKU-pcl6it-0001,2014/06/14
2014/04/02,60.0,2,DKU-x2zm28-0001,2014/06/17
2014/04/03,150.0,1,DKU-49o506-0002,2014/07/16
2014/04/03,177.0,2,DKU-lz3x28-0002,2014/06/13
2014/04/03,105.0,3,DKU-b5ooo1-0001,2014/06/16
2014/04/04,50.0,1,DKU-wcumq6-0001,2014/06/28
2014/04/04,80.0,1,DKU-0xnl9e-0001,2014/06/16
